age,income,emp_years,grade,loan_amount,interest_rate,status,percent_income,credit_history,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_purpose_EDUCATION,loan_purpose_HOMEIMPROVEMENT,loan_purpose_MEDICAL,loan_purpose_PERSONAL,loan_purpose_VENTURE,default_history_Y,age_income_ratio,loan_income_ratio
25,50000,9.0,2,20000,13.43,1,0.4,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.4
22,50000,6.0,2,20000,13.22,1,0.4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.4
22,20000,1.0,2,5000,14.72,0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011,0.25
24,50866,6.0,1,20000,10.99,1,0.39,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00047182794007785163,0.39318995006487634
25,50950,5.0,1,20000,11.48,1,0.39,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004906771344455348,0.39254170755642787
24,51000,8.0,1,20000,10.38,1,0.39,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00047058823529411766,0.39215686274509803
22,51000,5.0,1,20000,12.53,1,0.39,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00043137254901960784,0.39215686274509803
22,51000,0.0,2,20000,13.47,1,0.39,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00043137254901960784,0.39215686274509803
24,51500,6.0,1,20000,12.21,1,0.39,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00046601941747572817,0.3883495145631068
25,51996,9.0,1,20000,10.99,1,0.38,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004808062158627587,0.3846449726902069
25,52000,1.0,1,20000,11.36,1,0.38,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004807692307692308,0.38461538461538464
26,20000,1.0,0,1500,7.74,0,0.07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0013,0.075
24,52000,8.0,3,20000,15.65,1,0.38,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00046153846153846153,0.38461538461538464
24,52559,9.0,1,20000,10.99,1,0.38,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00045662969234574476,0.380524743621454
22,54000,2.0,1,20000,9.91,1,0.37,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004074074074074074,0.37037037037037035
23,54000,1.0,1,20000,11.83,1,0.37,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00042592592592592595,0.37037037037037035
24,48912,0.0,2,20000,11.66,1,0.41,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004906771344455348,0.4088976120379457
26,54996,8.0,1,20000,12.18,1,0.36,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004727616553931195,0.36366281184086113
24,55000,8.0,0,20000,6.91,1,0.36,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00043636363636363637,0.36363636363636365
25,55000,3.0,0,20000,6.91,1,0.36,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045454545454545455,0.36363636363636365
26,49000,0.0,5,20000,19.79,1,0.41,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005306122448979592,0.40816326530612246
25,55000,0.0,1,20000,9.88,1,0.36,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00045454545454545455,0.36363636363636365
23,55000,5.0,1,20000,12.53,1,0.36,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004181818181818182,0.36363636363636365
25,55200,7.0,1,20000,10.99,1,0.36,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004528985507246377,0.36231884057971014
23,20004,6.0,0,7125,6.99,0,0.36,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001149770045990802,0.35617876424715056
23,57000,3.0,3,20000,16.89,1,0.35,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00040350877192982455,0.3508771929824561
22,51012,1.0,3,20000,17.49,1,0.39,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0004312710734729083,0.39206461224809847
23,20004,2.0,4,2500,16.82,0,0.12,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.001149770045990802,0.1249750049990002
26,20004,4.0,1,3600,10.99,0,0.18,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001299740051989602,0.1799640071985603
22,58000,0.0,2,20000,13.11,1,0.34,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003793103448275862,0.3448275862068966
23,58800,7.0,0,20000,7.66,1,0.34,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391156462585034,0.3401360544217687
26,59000,10.0,0,20000,6.17,1,0.34,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004406779661016949,0.3389830508474576
26,53000,1.0,4,20000,16.35,1,0.38,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0004905660377358491,0.37735849056603776
23,60000,7.0,0,20000,7.9,1,0.33,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00038333333333333334,0.3333333333333333
24,54000,2.0,3,20000,16.49,1,0.37,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00044444444444444447,0.37037037037037035
21,20245,5.0,0,3550,10.99,0,0.18,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010372931588046432,0.17535193875030872
26,20280,5.0,0,7000,8.0,0,0.35,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.34516765285996054
24,60000,0.0,1,20000,10.99,1,0.33,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004,0.3333333333333333
24,20352,3.0,0,7750,6.91,0,0.38,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011792452830188679,0.3807979559748428
25,54000,6.0,1,20000,8.88,1,0.37,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000462962962962963,0.37037037037037035
24,60000,8.0,0,20000,10.99,1,0.33,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004,0.3333333333333333
23,54000,6.0,3,20000,14.84,1,0.37,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00042592592592592595,0.37037037037037035
23,54000,2.0,1,20000,11.12,1,0.37,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00042592592592592595,0.37037037037037035
22,60000,4.0,0,20000,7.88,1,0.33,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00036666666666666667,0.3333333333333333
25,60000,2.0,1,20000,10.99,1,0.33,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.3333333333333333
22,20400,6.0,3,6000,15.99,0,0.29,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0010784313725490195,0.29411764705882354
24,20400,5.0,1,5500,10.99,0,0.27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176470588235294,0.2696078431372549
25,60000,9.0,1,20000,10.99,1,0.33,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.3333333333333333
25,54000,1.0,3,20000,15.65,1,0.37,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.000462962962962963,0.37037037037037035
24,54000,1.0,4,20000,17.04,1,0.37,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00044444444444444447,0.37037037037037035
23,60000,3.0,1,20000,12.21,1,0.33,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038333333333333334,0.3333333333333333
21,20400,2.0,2,1275,15.23,0,0.06,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0010294117647058824,0.0625
25,54000,1.0,3,20000,14.11,1,0.37,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000462962962962963,0.37037037037037035
24,60000,0.0,1,20000,11.14,1,0.33,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004,0.3333333333333333
21,20400,5.0,1,2400,11.49,0,0.12,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0010294117647058824,0.11764705882352941
24,60000,8.0,3,20000,13.87,1,0.33,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004,0.3333333333333333
26,60000,3.0,1,20000,10.08,1,0.33,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004333333333333333,0.3333333333333333
23,54504,1.0,4,20000,16.7,1,0.37,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00042198737707324234,0.3669455452810803
24,55000,2.0,4,20000,18.64,1,0.36,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00043636363636363637,0.36363636363636365
24,61000,2.0,1,20000,12.18,1,0.33,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00039344262295081965,0.32786885245901637
22,20400,0.0,3,3800,10.99,0,0.19,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0010784313725490195,0.18627450980392157
25,62000,3.0,0,20000,6.54,1,0.32,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004032258064516129,0.3225806451612903
24,56000,3.0,3,20000,14.61,1,0.36,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00042857142857142855,0.35714285714285715
21,56000,4.0,4,20000,17.39,1,0.36,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.000375,0.35714285714285715
24,62400,8.0,1,20000,11.12,1,0.32,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003846153846153846,0.32051282051282054
25,62400,7.0,1,20000,11.48,1,0.32,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00040064102564102563,0.32051282051282054
25,63000,3.0,1,20000,12.42,1,0.32,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003968253968253968,0.31746031746031744
26,58000,0.0,1,20000,10.25,1,0.34,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004482758620689655,0.3448275862068966
23,65000,0.0,1,20000,10.65,1,0.31,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00035384615384615386,0.3076923076923077
24,20800,0.0,3,5000,16.29,0,0.24,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.001153846153846154,0.2403846153846154
23,65000,0.0,1,20000,10.37,1,0.31,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00035384615384615386,0.3076923076923077
23,65000,7.0,1,20000,11.49,1,0.31,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00035384615384615386,0.3076923076923077
25,20868,0.0,2,5375,13.49,0,0.26,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0011980065171554534,0.2575714011884225
26,59000,3.0,2,20000,10.99,1,0.34,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004406779661016949,0.3389830508474576
23,59000,7.0,2,20000,12.29,1,0.34,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00038983050847457627,0.3389830508474576
21,21000,5.0,3,3500,17.27,1,0.17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.16666666666666666
26,65004,7.0,1,20000,11.99,1,0.31,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003999753861300843,0.3076733739462187
25,59004,1.0,3,20000,14.84,1,0.34,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00042370008812961835,0.33896007050369464
23,59004,5.0,1,20000,10.83,1,0.34,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898040810792489,0.33896007050369464
23,65500,2.0,2,20000,13.22,1,0.31,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035114503816793894,0.3053435114503817
22,66996,3.0,1,20000,12.18,0,0.3,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00032837781360081197,0.2985252850916473
23,67000,0.0,1,20000,11.11,0,0.3,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00034328358208955223,0.29850746268656714
24,67000,5.0,2,20000,13.48,0,0.3,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003582089552238806,0.29850746268656714
26,68000,10.0,1,20000,10.75,0,0.29,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003823529411764706,0.29411764705882354
25,68000,4.0,2,20000,12.53,0,0.29,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0003676470588235294,0.29411764705882354
24,62400,4.0,3,20000,14.84,1,0.32,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003846153846153846,0.32051282051282054
23,69500,3.0,4,20000,17.74,0,0.29,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00033093525179856114,0.28776978417266186
25,70000,5.0,1,20000,9.99,0,0.29,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00035714285714285714,0.2857142857142857
22,70000,2.0,0,20000,6.91,0,0.29,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00031428571428571427,0.2857142857142857
25,64000,0.0,4,20000,10.99,1,0.31,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000390625,0.3125
25,71004,9.0,3,20000,14.09,0,0.28,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00035209283984000904,0.2816742718720072
22,21000,4.0,1,3000,11.49,0,0.14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010476190476190477,0.14285714285714285
23,71004,8.0,3,20000,14.09,0,0.28,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00032392541265280827,0.2816742718720072
23,55392,3.0,3,20000,15.2,1,0.31,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0004152224147891392,0.3610629693818602
24,72000,5.0,1,20000,11.83,0,0.28,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003333333333333333,0.2777777777777778
24,21000,4.0,1,6000,12.21,0,0.29,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001142857142857143,0.2857142857142857
23,66000,1.0,3,20000,14.11,1,0.3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003484848484848485,0.30303030303030304
22,66000,3.0,3,20000,14.42,1,0.3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.30303030303030304
24,72000,4.0,3,20000,14.74,0,0.28,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003333333333333333,0.2777777777777778
24,74000,0.0,1,20000,12.69,0,0.27,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003243243243243243,0.2702702702702703
22,21120,3.0,3,1625,16.89,1,0.08,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0010416666666666667,0.07694128787878787
25,75000,8.0,1,20000,10.99,0,0.27,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.26666666666666666
21,21216,5.0,3,4500,10.99,1,0.21,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0009898190045248868,0.21210407239819004
25,21221,4.0,1,8500,9.63,0,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011780783186466236,0.40054662833985205
24,75000,4.0,1,20000,8.88,0,0.27,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00032,0.26666666666666666
26,75000,5.0,0,20000,6.91,0,0.27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00034666666666666667,0.26666666666666666
26,75000,3.0,0,20000,10.99,0,0.27,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00034666666666666667,0.26666666666666666
25,75000,0.0,1,20000,10.38,0,0.27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003333333333333333,0.26666666666666666
22,69000,6.0,1,20000,10.99,1,0.29,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031884057971014494,0.2898550724637681
22,75000,2.0,2,20000,10.99,0,0.27,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002933333333333333,0.26666666666666666
21,21600,6.0,0,7575,10.99,0,0.35,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009722222222222222,0.3506944444444444
26,21600,5.0,1,5200,12.42,0,0.24,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012037037037037038,0.24074074074074073
24,69000,0.0,4,20000,14.82,1,0.29,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00034782608695652176,0.2898550724637681
23,75600,3.0,4,20000,16.32,0,0.26,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00030423280423280425,0.26455026455026454
23,59497,0.0,4,20000,16.0,1,0.29,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003865741129804864,0.3361514025917273
23,76000,7.0,1,20000,10.37,0,0.26,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00030263157894736844,0.2631578947368421
26,70000,7.0,2,20000,13.16,1,0.29,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037142857142857143,0.2857142857142857
24,70000,8.0,4,20000,14.88,1,0.29,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00034285714285714285,0.2857142857142857
22,77004,6.0,2,20000,13.98,0,0.26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002856994441847177,0.25972676744065243
26,71004,0.0,3,20000,13.36,1,0.28,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003661765534336094,0.2816742718720072
21,21600,4.0,0,7125,6.99,0,0.33,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009722222222222222,0.3298611111111111
22,21600,4.0,0,4025,5.42,0,0.19,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010185185185185184,0.1863425925925926
24,21600,8.0,0,8000,5.42,0,0.37,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0011111111111111111,0.37037037037037035
26,78000,8.0,2,20000,13.85,0,0.26,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003333333333333333,0.2564102564102564
22,21600,4.0,2,4000,12.99,0,0.19,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0010185185185185184,0.18518518518518517
26,21600,4.0,1,4200,9.99,0,0.19,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0012037037037037038,0.19444444444444445
22,21600,6.0,2,1400,10.99,0,0.06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010185185185185184,0.06481481481481481
23,61200,4.0,1,20000,11.14,1,0.28,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003758169934640523,0.32679738562091504
21,21600,2.0,0,3800,5.99,0,0.18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009722222222222222,0.17592592592592593
24,72000,6.0,3,20000,10.99,1,0.28,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003333333333333333,0.2777777777777778
23,78000,3.0,1,20000,11.58,0,0.26,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002948717948717949,0.2564102564102564
23,78500,7.0,2,20000,13.85,0,0.25,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0002929936305732484,0.25477707006369427
23,79000,5.0,3,20000,16.89,0,0.25,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0002911392405063291,0.25316455696202533
23,80000,4.0,0,20000,7.9,0,0.25,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002875,0.25
23,21600,2.0,2,6000,12.68,0,0.28,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010648148148148149,0.2777777777777778
22,62900,6.0,3,20000,14.91,1,0.27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00034976152623211444,0.3179650238473768
24,80000,3.0,2,20000,13.06,0,0.25,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003,0.25
25,80000,7.0,1,20000,8.88,0,0.25,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003125,0.25
23,21600,7.0,0,2000,6.17,0,0.09,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010648148148148149,0.09259259259259259
22,80000,3.0,2,20000,13.98,0,0.25,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.000275,0.25
22,21600,3.0,0,8500,6.54,0,0.39,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010185185185185184,0.39351851851851855
26,62900,2.0,2,20000,13.85,1,0.27,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004133545310015898,0.3179650238473768
26,21600,0.0,1,1000,10.36,0,0.05,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012037037037037038,0.046296296296296294
25,74004,2.0,4,20000,15.95,1,0.27,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00033781957732014487,0.2702556618561159
25,80004,9.0,2,20000,14.26,0,0.25,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003124843757812109,0.24998750062496874
23,80700,7.0,1,20000,11.71,0,0.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00028500619578686494,0.24783147459727387
22,81000,3.0,2,20000,13.49,0,0.25,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027160493827160494,0.24691358024691357
24,21600,0.0,3,2000,14.84,1,0.09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.09259259259259259
22,82000,6.0,2,20000,10.99,0,0.24,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0002682926829268293,0.24390243902439024
23,76042,6.0,3,20000,15.05,1,0.26,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003024644275531943,0.2630125456984298
22,76654,2.0,2,20000,13.79,1,0.26,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0002870039397813552,0.2609126725285047
24,83500,1.0,2,20000,13.48,0,0.24,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002874251497005988,0.23952095808383234
26,21600,4.0,0,3000,6.76,0,0.14,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012037037037037038,0.1388888888888889
23,84000,7.0,1,20000,11.11,0,0.24,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002738095238095238,0.23809523809523808
25,84000,9.0,2,20000,13.92,0,0.24,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00029761904761904765,0.23809523809523808
23,21600,0.0,1,4400,12.53,0,0.2,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010648148148148149,0.2037037037037037
24,78996,2.0,3,20000,14.11,1,0.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003038128512836093,0.2531773760696744
23,85000,0.0,0,20000,7.49,0,0.24,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002705882352941176,0.23529411764705882
25,85000,3.0,1,20000,10.25,0,0.24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002941176470588235,0.23529411764705882
26,73000,3.0,1,20000,12.53,1,0.27,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00035616438356164383,0.273972602739726
21,21816,2.0,1,1500,11.86,0,0.07,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009625962596259626,0.06875687568756876
23,21840,1.0,0,9000,7.88,0,0.41,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001053113553113553,0.41208791208791207
25,85000,4.0,1,20000,10.99,0,0.24,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002941176470588235,0.23529411764705882
24,21948,2.0,3,4000,10.99,0,0.18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010934937124111536,0.1822489520685256
22,87000,5.0,2,20000,13.85,0,0.23,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002528735632183908,0.22988505747126436
23,21996,4.0,2,6000,13.23,0,0.27,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0010456446626659394,0.27277686852154936
22,90000,5.0,1,20000,10.99,0,0.22,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00024444444444444443,0.2222222222222222
23,78000,0.0,5,20000,18.25,1,0.26,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002948717948717949,0.2564102564102564
24,90000,9.0,0,20000,6.54,0,0.22,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667,0.2222222222222222
23,90000,2.0,1,20000,11.49,0,0.22,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002555555555555556,0.2222222222222222
26,90000,10.0,1,20000,11.49,0,0.22,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002888888888888889,0.2222222222222222
22,22000,6.0,1,7000,11.71,0,0.32,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001,0.3181818181818182
